month,state,industry,claim_type,claims_count_actual,distribution,param_1,param_2,base_avg_cost
2015-02,DE,Manufacturing,Indemnity,2,lognormal,8.55,0.72,8809.3
2015-02,DE,Manufacturing,LostTime,8,lognormal,8.55,0.72,12902.4
2015-02,FL,Construction,Indemnity,2,lognormal,8.55,0.72,12453.9
2015-02,FL,Construction,LostTime,35,lognormal,8.55,0.72,13250.3
2015-02,FL,Construction,MedicalOnly,4,lognormal,8.55,0.72,7866.9
2015-02,FL,Healthcare,Indemnity,2,lognormal,8.55,0.72,8389.7
2015-02,FL,Healthcare,LostTime,19,lognormal,8.55,0.72,12025.5
2015-02,FL,Manufacturing,Indemnity,33,lognormal,8.55,0.72,8274.3
2015-02,FL,Manufacturing,LostTime,87,lognormal,8.55,0.72,11228.4
2015-02,FL,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7487.6
2015-02,GA,Construction,Indemnity,10,lognormal,8.55,0.72,13130.3
2015-02,GA,Construction,LostTime,9,lognormal,8.55,0.72,11371.6
2015-02,GA,Healthcare,Indemnity,3,lognormal,8.55,0.72,9508.0
2015-02,GA,Healthcare,LostTime,13,lognormal,8.55,0.72,11394.8
2015-02,GA,Manufacturing,Indemnity,30,lognormal,8.55,0.72,10531.3
2015-02,GA,Manufacturing,LostTime,43,lognormal,8.55,0.72,13503.3
2015-02,GA,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7553.4
2015-02,HI,Construction,Indemnity,2,lognormal,8.55,0.72,13071.9
2015-02,HI,Construction,LostTime,3,lognormal,8.55,0.72,13739.4
2015-02,HI,Healthcare,LostTime,2,lognormal,8.55,0.72,9618.7
2015-02,HI,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7509.9
2015-02,HI,Manufacturing,LostTime,2,lognormal,8.55,0.72,10168.7
2015-02,IA,Construction,Indemnity,2,lognormal,8.55,0.72,9698.9
2015-02,IA,Construction,LostTime,3,lognormal,8.55,0.72,11318.1
2015-02,IA,Healthcare,Indemnity,6,lognormal,8.55,0.72,10575.7
2015-02,IA,Healthcare,LostTime,2,lognormal,8.55,0.72,11311.3
2015-02,IA,Manufacturing,Indemnity,2,lognormal,8.55,0.72,8237.1
2015-02,IA,Manufacturing,LostTime,4,lognormal,8.55,0.72,13478.6
2015-02,ID,Construction,Indemnity,3,lognormal,8.55,0.72,8915.4
2015-02,ID,Construction,LostTime,6,lognormal,8.55,0.72,10572.7
2015-02,ID,Healthcare,Indemnity,11,lognormal,8.55,0.72,10605.9
2015-02,ID,Healthcare,LostTime,3,lognormal,8.55,0.72,8572.8
2015-02,ID,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9229.2
2015-02,ID,Manufacturing,LostTime,3,lognormal,8.55,0.72,13181.7
2015-02,IL,Construction,Indemnity,3,lognormal,8.55,0.72,12933.8
2015-02,IL,Construction,LostTime,22,lognormal,8.55,0.72,11021.8
2015-02,IL,Healthcare,Indemnity,2,lognormal,8.55,0.72,7538.7
2015-02,IL,Healthcare,LostTime,20,lognormal,8.55,0.72,11237.9
2015-02,IL,Manufacturing,Indemnity,19,lognormal,8.55,0.72,10535.8
2015-02,IL,Manufacturing,LostTime,75,lognormal,8.55,0.72,11890.8
2015-02,IL,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,6095.4
2015-02,IN,Healthcare,LostTime,3,lognormal,8.55,0.72,11881.3
2015-02,IN,Manufacturing,Indemnity,3,lognormal,8.55,0.72,10483.3
2015-02,IN,Manufacturing,LostTime,6,lognormal,8.55,0.72,9242.7
2015-02,KS,Construction,Indemnity,2,lognormal,8.55,0.72,10655.2
2015-02,KS,Construction,LostTime,4,lognormal,8.55,0.72,11219.8
2015-02,KS,Healthcare,Indemnity,5,lognormal,8.55,0.72,9969.7
2015-02,KS,Healthcare,LostTime,2,lognormal,8.55,0.72,12333.4
2015-02,KS,Manufacturing,Indemnity,5,lognormal,8.55,0.72,9235.0
2015-02,KS,Manufacturing,LostTime,26,lognormal,8.55,0.72,12661.6
2015-02,KS,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,5296.0
2015-02,KY,Construction,Indemnity,2,lognormal,8.55,0.72,11179.1
2015-02,KY,Construction,LostTime,4,lognormal,8.55,0.72,12347.6
2015-02,KY,Healthcare,LostTime,2,lognormal,8.55,0.72,8539.7
2015-02,KY,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9292.0
2015-02,KY,Manufacturing,LostTime,5,lognormal,8.55,0.72,10609.9
2015-02,LA,Construction,Indemnity,2,lognormal,8.55,0.72,10049.7
2015-02,LA,Construction,LostTime,17,lognormal,8.55,0.72,10111.6
2015-02,LA,Healthcare,Indemnity,5,lognormal,8.55,0.72,6856.0
2015-02,LA,Healthcare,LostTime,13,lognormal,8.55,0.72,8968.6
2015-02,LA,Manufacturing,Indemnity,15,lognormal,8.55,0.72,7843.9
2015-02,LA,Manufacturing,LostTime,26,lognormal,8.55,0.72,12851.9
2015-02,LA,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,7188.3
2015-02,MA,Construction,Indemnity,6,lognormal,8.55,0.72,8513.9
2015-02,MA,Construction,LostTime,12,lognormal,8.55,0.72,10370.2
2015-02,MA,Healthcare,Indemnity,3,lognormal,8.55,0.72,10592.6
2015-02,MA,Healthcare,LostTime,6,lognormal,8.55,0.72,10834.2
2015-02,MA,Manufacturing,Indemnity,9,lognormal,8.55,0.72,7824.5
2015-02,MA,Manufacturing,LostTime,38,lognormal,8.55,0.72,9318.2
2015-02,MD,Construction,Indemnity,2,lognormal,8.55,0.72,9768.1
2015-02,MD,Construction,LostTime,3,lognormal,8.55,0.72,12331.8
2015-02,MD,Healthcare,Indemnity,2,lognormal,8.55,0.72,8701.6
2015-02,MD,Healthcare,LostTime,3,lognormal,8.55,0.72,11897.6
2015-02,MD,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8651.4
2015-02,MD,Manufacturing,LostTime,2,lognormal,8.55,0.72,9352.8
2015-02,ME,Construction,Indemnity,2,lognormal,8.55,0.72,12042.3
2015-02,ME,Construction,LostTime,2,lognormal,8.55,0.72,14397.6
2015-02,ME,Healthcare,Indemnity,2,lognormal,8.55,0.72,9409.0
2015-02,ME,Healthcare,LostTime,4,lognormal,8.55,0.72,11010.1
2015-02,ME,Manufacturing,Indemnity,3,lognormal,8.55,0.72,10213.8
2015-02,ME,Manufacturing,LostTime,5,lognormal,8.55,0.72,8984.2
2015-02,ME,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7517.4
2015-02,MI,Healthcare,Indemnity,5,lognormal,8.55,0.72,7786.6
2015-02,MI,Healthcare,LostTime,5,lognormal,8.55,0.72,11809.4
2015-02,MI,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7978.7
2015-02,MI,Manufacturing,LostTime,3,lognormal,8.55,0.72,11004.7
2015-02,MN,Healthcare,LostTime,5,lognormal,8.55,0.72,9488.9
2015-02,MN,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11086.4
2015-02,MN,Manufacturing,LostTime,3,lognormal,8.55,0.72,10153.0
2015-02,MO,Construction,Indemnity,3,lognormal,8.55,0.72,12871.2
2015-02,MO,Construction,LostTime,2,lognormal,8.55,0.72,15675.4
2015-02,MO,Healthcare,Indemnity,4,lognormal,8.55,0.72,9985.9
2015-02,MO,Healthcare,LostTime,3,lognormal,8.55,0.72,9221.8
2015-02,MO,Manufacturing,Indemnity,13,lognormal,8.55,0.72,8603.9
2015-02,MO,Manufacturing,LostTime,26,lognormal,8.55,0.72,12943.4
2015-02,MO,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,7183.6
2015-02,MS,Construction,Indemnity,3,lognormal,8.55,0.72,9726.6
2015-02,MS,Construction,LostTime,2,lognormal,8.55,0.72,11562.6
2015-02,MS,Healthcare,Indemnity,3,lognormal,8.55,0.72,6856.5
2015-02,MS,Healthcare,LostTime,8,lognormal,8.55,0.72,9536.8
2015-02,MS,Manufacturing,Indemnity,4,lognormal,8.55,0.72,8868.1
2015-02,MS,Manufacturing,LostTime,27,lognormal,8.55,0.72,9726.6
2015-02,MS,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7356.2
2015-02,MT,Construction,Indemnity,3,lognormal,8.55,0.72,10196.9
2015-02,MT,Construction,LostTime,2,lognormal,8.55,0.72,13418.9
2015-02,MT,Healthcare,Indemnity,10,lognormal,8.55,0.72,9796.2
2015-02,MT,Healthcare,LostTime,2,lognormal,8.55,0.72,10962.8
2015-02,MT,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10444.1
2015-02,MT,Manufacturing,LostTime,3,lognormal,8.55,0.72,9016.5
2015-02,NC,Construction,Indemnity,3,lognormal,8.55,0.72,12644.3
2015-02,NC,Construction,LostTime,2,lognormal,8.55,0.72,11002.3
2015-02,NC,Healthcare,Indemnity,2,lognormal,8.55,0.72,7517.3
2015-02,NC,Healthcare,LostTime,3,lognormal,8.55,0.72,11422.1
2015-02,NC,Manufacturing,Indemnity,4,lognormal,8.55,0.72,8732.5
2015-02,NC,Manufacturing,LostTime,4,lognormal,8.55,0.72,11085.8
2015-02,ND,Construction,Indemnity,3,lognormal,8.55,0.72,12096.0
2015-02,ND,Construction,LostTime,3,lognormal,8.55,0.72,10514.7
2015-02,ND,Healthcare,Indemnity,3,lognormal,8.55,0.72,10273.3
2015-02,ND,Healthcare,LostTime,3,lognormal,8.55,0.72,8656.5
2015-02,ND,Manufacturing,Indemnity,6,lognormal,8.55,0.72,11575.1
2015-02,ND,Manufacturing,LostTime,15,lognormal,8.55,0.72,11457.9
2015-02,NE,Construction,Indemnity,4,lognormal,8.55,0.72,12677.1
2015-02,NE,Construction,LostTime,8,lognormal,8.55,0.72,11930.1
2015-02,NE,Healthcare,Indemnity,2,lognormal,8.55,0.72,6847.8
2015-02,NE,Healthcare,LostTime,11,lognormal,8.55,0.72,9419.3
2015-02,NE,Manufacturing,Indemnity,6,lognormal,8.55,0.72,8751.4
2015-02,NE,Manufacturing,LostTime,7,lognormal,8.55,0.72,13123.6
2015-02,NH,Construction,Indemnity,2,lognormal,8.55,0.72,9092.4
2015-02,NH,Construction,LostTime,3,lognormal,8.55,0.72,13930.7
2015-02,NH,Healthcare,Indemnity,3,lognormal,8.55,0.72,10217.9
2015-02,NH,Healthcare,LostTime,2,lognormal,8.55,0.72,9836.0
2015-02,NH,Manufacturing,Indemnity,3,lognormal,8.55,0.72,10387.1
2015-02,NH,Manufacturing,LostTime,11,lognormal,8.55,0.72,13626.7
2015-02,NJ,Construction,Indemnity,2,lognormal,8.55,0.72,10450.9
2015-02,NJ,Construction,LostTime,2,lognormal,8.55,0.72,12455.5
2015-02,NJ,Construction,MedicalOnly,2,lognormal,8.55,0.72,8247.9
2015-02,NJ,Healthcare,Indemnity,2,lognormal,8.55,0.72,9230.2
2015-02,NJ,Healthcare,LostTime,4,lognormal,8.55,0.72,10006.7
2015-02,NJ,Manufacturing,Indemnity,6,lognormal,8.55,0.72,8318.6
2015-02,NJ,Manufacturing,LostTime,35,lognormal,8.55,0.72,10216.4
2015-02,NJ,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,6499.6
2015-02,NM,Construction,LostTime,3,lognormal,8.55,0.72,10634.7
2015-02,NM,Healthcare,LostTime,3,lognormal,8.55,0.72,11088.5
2015-02,NM,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11537.7
2015-02,NM,Manufacturing,LostTime,6,lognormal,8.55,0.72,12853.3
2015-02,NV,Construction,LostTime,3,lognormal,8.55,0.72,12938.2
2015-02,NV,Healthcare,LostTime,3,lognormal,8.55,0.72,8778.9
2015-02,NV,Manufacturing,Indemnity,6,lognormal,8.55,0.72,11569.1
2015-02,NV,Manufacturing,LostTime,2,lognormal,8.55,0.72,12130.3
2015-02,NY,Construction,Indemnity,3,lognormal,8.55,0.72,10985.5
2015-02,NY,Construction,LostTime,18,lognormal,8.55,0.72,18242.8
2015-02,NY,Construction,MedicalOnly,2,lognormal,8.55,0.72,7584.7
2015-02,NY,Healthcare,Indemnity,3,lognormal,8.55,0.72,11783.8
2015-02,NY,Healthcare,LostTime,20,lognormal,8.55,0.72,13253.7
2015-02,NY,Manufacturing,Indemnity,14,lognormal,8.55,0.72,13097.8
2015-02,NY,Manufacturing,LostTime,57,lognormal,8.55,0.72,14043.8
2015-02,NY,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,9260.3
2015-02,OH,Construction,Indemnity,5,lognormal,8.55,0.72,9168.9
2015-02,OH,Construction,LostTime,5,lognormal,8.55,0.72,13250.2
2015-02,OH,Construction,MedicalOnly,3,lognormal,8.55,0.72,6260.2
2015-02,OH,Healthcare,Indemnity,3,lognormal,8.55,0.72,6971.2
2015-02,OH,Healthcare,LostTime,13,lognormal,8.55,0.72,8176.0
2015-02,OH,Manufacturing,Indemnity,44,lognormal,8.55,0.72,8194.0
2015-02,OH,Manufacturing,LostTime,61,lognormal,8.55,0.72,10895.3
2015-02,OH,Manufacturing,MedicalOnly,6,lognormal,8.55,0.72,5705.5
2015-02,OK,Construction,Indemnity,2,lognormal,8.55,0.72,10863.7
2015-02,OK,Construction,LostTime,13,lognormal,8.55,0.72,11282.1
2015-02,OK,Construction,MedicalOnly,4,lognormal,8.55,0.72,5787.8
2015-02,OK,Healthcare,Indemnity,3,lognormal,8.55,0.72,9776.8
2015-02,OK,Healthcare,LostTime,3,lognormal,8.55,0.72,8754.1
2015-02,OK,Manufacturing,Indemnity,19,lognormal,8.55,0.72,10285.0
2015-02,OK,Manufacturing,LostTime,23,lognormal,8.55,0.72,12548.8
2015-02,OK,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7504.9
2015-02,OR,Construction,LostTime,3,lognormal,8.55,0.72,13574.4
2015-02,OR,Healthcare,LostTime,3,lognormal,8.55,0.72,10089.9
2015-02,OR,Manufacturing,Indemnity,2,lognormal,8.55,0.72,8148.4
2015-02,OR,Manufacturing,LostTime,2,lognormal,8.55,0.72,9290.6
2015-02,PA,Construction,Indemnity,5,lognormal,8.55,0.72,9385.3
2015-02,PA,Construction,LostTime,17,lognormal,8.55,0.72,12396.8
2015-02,PA,Healthcare,Indemnity,6,lognormal,8.55,0.72,7783.5
2015-02,PA,Healthcare,LostTime,29,lognormal,8.55,0.72,11098.3
2015-02,PA,Manufacturing,Indemnity,46,lognormal,8.55,0.72,8347.3
2015-02,PA,Manufacturing,LostTime,79,lognormal,8.55,0.72,13231.6
2015-02,RI,Construction,Indemnity,3,lognormal,8.55,0.72,12143.6
2015-02,RI,Construction,LostTime,9,lognormal,8.55,0.72,12466.5
2015-02,RI,Healthcare,Indemnity,3,lognormal,8.55,0.72,9870.6
2015-02,RI,Healthcare,LostTime,6,lognormal,8.55,0.72,12356.6
2015-02,RI,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9836.9
2015-02,RI,Manufacturing,LostTime,3,lognormal,8.55,0.72,11835.9
2015-02,SC,Construction,Indemnity,2,lognormal,8.55,0.72,8557.5
2015-02,SC,Construction,LostTime,2,lognormal,8.55,0.72,14760.4
2015-02,SC,Healthcare,LostTime,3,lognormal,8.55,0.72,12309.5
2015-02,SC,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8240.9
2015-02,SC,Manufacturing,LostTime,6,lognormal,8.55,0.72,9115.3
2015-02,SD,Construction,Indemnity,3,lognormal,8.55,0.72,9883.8
2015-02,SD,Construction,LostTime,3,lognormal,8.55,0.72,10362.8
2015-02,SD,Healthcare,Indemnity,6,lognormal,8.55,0.72,7169.0
2015-02,SD,Healthcare,LostTime,3,lognormal,8.55,0.72,11795.4
2015-02,SD,Manufacturing,Indemnity,5,lognormal,8.55,0.72,9829.2
2015-02,SD,Manufacturing,LostTime,4,lognormal,8.55,0.72,10706.0
2015-02,TN,Construction,Indemnity,2,lognormal,8.55,0.72,10358.2
2015-02,TN,Construction,LostTime,2,lognormal,8.55,0.72,13701.1
2015-02,TN,Healthcare,LostTime,2,lognormal,8.55,0.72,9691.3
2015-02,TN,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11465.1
2015-02,TN,Manufacturing,LostTime,7,lognormal,8.55,0.72,13785.7
2015-02,TX,Construction,Indemnity,16,lognormal,8.55,0.72,8425.3
2015-02,TX,Construction,LostTime,31,lognormal,8.55,0.72,14239.8
2015-02,TX,Healthcare,Indemnity,4,lognormal,8.55,0.72,6976.6
2015-02,TX,Healthcare,LostTime,33,lognormal,8.55,0.72,8634.5
2015-02,TX,Healthcare,MedicalOnly,3,lognormal,8.55,0.72,5296.8
2015-02,TX,Manufacturing,Indemnity,32,lognormal,8.55,0.72,8574.5
2015-02,TX,Manufacturing,LostTime,192,lognormal,8.55,0.72,11020.4
2015-02,TX,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,4767.1
2015-02,UT,Construction,Indemnity,2,lognormal,8.55,0.72,10542.8
2015-02,UT,Construction,LostTime,3,lognormal,8.55,0.72,12433.4
2015-02,UT,Healthcare,LostTime,4,lognormal,8.55,0.72,11781.6
2015-02,UT,Manufacturing,Indemnity,6,lognormal,8.55,0.72,10191.2
2015-02,UT,Manufacturing,LostTime,4,lognormal,8.55,0.72,12591.8
2015-02,VA,Construction,Indemnity,3,lognormal,8.55,0.72,11990.3
2015-02,VA,Construction,LostTime,6,lognormal,8.55,0.72,13297.8
2015-02,VA,Construction,MedicalOnly,2,lognormal,8.55,0.72,8320.6
2015-02,VA,Healthcare,Indemnity,3,lognormal,8.55,0.72,10420.6
2015-02,VA,Healthcare,LostTime,4,lognormal,8.55,0.72,9036.0
2015-02,VA,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10324.5
2015-02,VA,Manufacturing,LostTime,17,lognormal,8.55,0.72,10077.4
2015-02,VT,Manufacturing,LostTime,2,lognormal,8.55,0.72,11611.1
2015-02,WA,Construction,Indemnity,2,lognormal,8.55,0.72,11100.2
2015-02,WA,Construction,LostTime,5,lognormal,8.55,0.72,13431.5
2015-02,WA,Healthcare,LostTime,3,lognormal,8.55,0.72,11552.9
2015-02,WA,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9231.9
2015-02,WA,Manufacturing,LostTime,2,lognormal,8.55,0.72,9892.9
2015-02,WI,Construction,Indemnity,2,lognormal,8.55,0.72,12158.0
2015-02,WI,Construction,LostTime,6,lognormal,8.55,0.72,13286.2
2015-02,WI,Construction,MedicalOnly,3,lognormal,8.55,0.72,6994.0
2015-02,WI,Healthcare,Indemnity,2,lognormal,8.55,0.72,10176.2
2015-02,WI,Healthcare,LostTime,10,lognormal,8.55,0.72,8383.0
2015-02,WI,Manufacturing,Indemnity,28,lognormal,8.55,0.72,11559.1
2015-02,WI,Manufacturing,LostTime,43,lognormal,8.55,0.72,10674.8
2015-02,WV,Construction,Indemnity,2,lognormal,8.55,0.72,9513.6
2015-02,WV,Construction,LostTime,9,lognormal,8.55,0.72,12605.6
2015-02,WV,Healthcare,Indemnity,2,lognormal,8.55,0.72,8175.8
2015-02,WV,Healthcare,LostTime,3,lognormal,8.55,0.72,12612.3
2015-02,WV,Manufacturing,Indemnity,4,lognormal,8.55,0.72,8584.2
2015-02,WV,Manufacturing,LostTime,6,lognormal,8.55,0.72,12807.6
2015-02,WV,Manufacturing,MedicalOnly,6,lognormal,8.55,0.72,5513.9
2015-02,WY,Construction,LostTime,2,lognormal,8.55,0.72,11985.4
2015-02,WY,Manufacturing,Indemnity,3,lognormal,8.55,0.72,11025.1
2015-02,WY,Manufacturing,LostTime,3,lognormal,8.55,0.72,10984.7
2015-03,AK,Healthcare,LostTime,2,lognormal,8.55,0.72,8281.8
2015-03,AK,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9036.5
2015-03,AK,Manufacturing,LostTime,2,lognormal,8.55,0.72,10292.1
2015-03,AL,Construction,Indemnity,2,lognormal,8.55,0.72,12858.1
2015-03,AL,Construction,LostTime,5,lognormal,8.55,0.72,12965.2
2015-03,AL,Healthcare,Indemnity,4,lognormal,8.55,0.72,8780.7
2015-03,AL,Healthcare,LostTime,2,lognormal,8.55,0.72,12349.5
2015-03,AL,Manufacturing,Indemnity,13,lognormal,8.55,0.72,10483.2
2015-03,AL,Manufacturing,LostTime,47,lognormal,8.55,0.72,12539.7
2015-03,AL,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,5987.9
2015-03,AR,Construction,Indemnity,3,lognormal,8.55,0.72,12259.6
2015-03,AR,Construction,LostTime,4,lognormal,8.55,0.72,12278.6
2015-03,AR,Healthcare,Indemnity,2,lognormal,8.55,0.72,6784.4
2015-03,AR,Healthcare,LostTime,3,lognormal,8.55,0.72,8913.2
2015-03,AR,Manufacturing,Indemnity,21,lognormal,8.55,0.72,8210.5
2015-03,AR,Manufacturing,LostTime,27,lognormal,8.55,0.72,11606.5
2015-03,AZ,Construction,Indemnity,4,lognormal,8.55,0.72,9820.8
2015-03,AZ,Construction,LostTime,2,lognormal,8.55,0.72,10113.0
2015-03,AZ,Healthcare,Indemnity,2,lognormal,8.55,0.72,9992.2
2015-03,AZ,Healthcare,LostTime,2,lognormal,8.55,0.72,10043.8
2015-03,AZ,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9626.6
2015-03,AZ,Manufacturing,LostTime,4,lognormal,8.55,0.72,9117.6
2015-03,CA,Construction,Indemnity,2,lognormal,8.55,0.72,15133.3
2015-03,CA,Construction,LostTime,3,lognormal,8.55,0.72,14564.0
2015-03,CA,Healthcare,Indemnity,4,lognormal,8.55,0.72,10951.8
2015-03,CA,Healthcare,LostTime,4,lognormal,8.55,0.72,12497.7
2015-03,CA,Manufacturing,Indemnity,2,lognormal,8.55,0.72,8910.1
2015-03,CA,Manufacturing,LostTime,10,lognormal,8.55,0.72,12162.7
2015-03,CO,Construction,Indemnity,2,lognormal,8.55,0.72,10626.2
2015-03,CO,Construction,LostTime,12,lognormal,8.55,0.72,10699.7
2015-03,CO,Healthcare,Indemnity,3,lognormal,8.55,0.72,8898.6
2015-03,CO,Healthcare,LostTime,2,lognormal,8.55,0.72,11281.2
2015-03,CO,Manufacturing,Indemnity,16,lognormal,8.55,0.72,8997.8
2015-03,CO,Manufacturing,LostTime,20,lognormal,8.55,0.72,13343.8
2015-03,CO,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,6239.7
2015-03,CT,Construction,Indemnity,2,lognormal,8.55,0.72,10200.5
2015-03,CT,Construction,LostTime,3,lognormal,8.55,0.72,14574.1
2015-03,CT,Healthcare,Indemnity,3,lognormal,8.55,0.72,8359.9
2015-03,CT,Healthcare,LostTime,2,lognormal,8.55,0.72,11569.5
2015-03,CT,Manufacturing,Indemnity,6,lognormal,8.55,0.72,8612.9
2015-03,CT,Manufacturing,LostTime,10,lognormal,8.55,0.72,10118.6
2015-03,CT,Manufacturing,MedicalOnly,5,lognormal,8.55,0.72,5558.1
2015-03,DC,Construction,Indemnity,3,lognormal,8.55,0.72,9742.1
2015-03,DC,Construction,LostTime,2,lognormal,8.55,0.72,11797.0
2015-03,DC,Healthcare,Indemnity,2,lognormal,8.55,0.72,7969.7
2015-03,DC,Healthcare,LostTime,3,lognormal,8.55,0.72,11551.6
2015-03,DC,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11267.7
2015-03,DC,Manufacturing,LostTime,2,lognormal,8.55,0.72,8956.1
2015-03,DE,Construction,Indemnity,2,lognormal,8.55,0.72,8878.5
2015-03,DE,Construction,LostTime,8,lognormal,8.55,0.72,15561.3
2015-03,DE,Healthcare,Indemnity,3,lognormal,8.55,0.72,10549.3
2015-03,DE,Healthcare,LostTime,5,lognormal,8.55,0.72,9591.1
2015-03,DE,Manufacturing,Indemnity,2,lognormal,8.55,0.72,8500.8
2015-03,DE,Manufacturing,LostTime,6,lognormal,8.55,0.72,11840.1
2015-03,FL,Construction,Indemnity,3,lognormal,8.55,0.72,10770.0
2015-03,FL,Construction,LostTime,63,lognormal,8.55,0.72,15217.7
2015-03,FL,Construction,MedicalOnly,2,lognormal,8.55,0.72,7781.4
2015-03,FL,Healthcare,Indemnity,2,lognormal,8.55,0.72,8132.3
2015-03,FL,Healthcare,LostTime,20,lognormal,8.55,0.72,10953.8
2015-03,FL,Manufacturing,Indemnity,20,lognormal,8.55,0.72,7829.4
2015-03,FL,Manufacturing,LostTime,102,lognormal,8.55,0.72,12278.2
2015-03,FL,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,7522.6
2015-03,GA,Construction,Indemnity,3,lognormal,8.55,0.72,12439.4
2015-03,GA,Construction,LostTime,11,lognormal,8.55,0.72,12696.3
2015-03,GA,Healthcare,Indemnity,3,lognormal,8.55,0.72,8302.7
2015-03,GA,Healthcare,LostTime,2,lognormal,8.55,0.72,10266.3
2015-03,GA,Manufacturing,Indemnity,28,lognormal,8.55,0.72,7622.0
2015-03,GA,Manufacturing,LostTime,51,lognormal,8.55,0.72,12746.6
2015-03,GA,Manufacturing,MedicalOnly,6,lognormal,8.55,0.72,5554.3
2015-03,HI,Construction,Indemnity,2,lognormal,8.55,0.72,9595.1
2015-03,HI,Construction,LostTime,3,lognormal,8.55,0.72,12614.6
2015-03,HI,Healthcare,LostTime,3,lognormal,8.55,0.72,10333.8
2015-03,HI,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10678.9
2015-03,HI,Manufacturing,LostTime,4,lognormal,8.55,0.72,12368.3
2015-03,IA,Construction,Indemnity,3,lognormal,8.55,0.72,12036.7
2015-03,IA,Construction,LostTime,3,lognormal,8.55,0.72,12513.8
2015-03,IA,Healthcare,Indemnity,2,lognormal,8.55,0.72,7644.8
2015-03,IA,Healthcare,LostTime,3,lognormal,8.55,0.72,11665.2
2015-03,IA,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8308.8
2015-03,IA,Manufacturing,LostTime,5,lognormal,8.55,0.72,12982.1
2015-03,ID,Construction,Indemnity,2,lognormal,8.55,0.72,12794.9
2015-03,ID,Construction,LostTime,5,lognormal,8.55,0.72,14198.3
2015-03,ID,Healthcare,Indemnity,5,lognormal,8.55,0.72,10051.7
2015-03,ID,Healthcare,LostTime,2,lognormal,8.55,0.72,10584.3
2015-03,ID,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10265.6
2015-03,ID,Manufacturing,LostTime,10,lognormal,8.55,0.72,10394.2
2015-03,IL,Construction,Indemnity,3,lognormal,8.55,0.72,9200.0
2015-03,IL,Construction,LostTime,14,lognormal,8.55,0.72,13889.3
2015-03,IL,Healthcare,Indemnity,4,lognormal,8.55,0.72,9515.9
2015-03,IL,Healthcare,LostTime,10,lognormal,8.55,0.72,8680.1
2015-03,IL,Manufacturing,Indemnity,28,lognormal,8.55,0.72,9642.4
2015-03,IL,Manufacturing,LostTime,39,lognormal,8.55,0.72,9513.6
2015-03,IL,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,6001.2
2015-03,IN,Healthcare,LostTime,2,lognormal,8.55,0.72,10539.8
2015-03,IN,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9648.7
2015-03,IN,Manufacturing,LostTime,4,lognormal,8.55,0.72,9078.2
2015-03,KS,Construction,Indemnity,3,lognormal,8.55,0.72,11259.8
2015-03,KS,Construction,LostTime,6,lognormal,8.55,0.72,11116.7
2015-03,KS,Healthcare,Indemnity,3,lognormal,8.55,0.72,7106.7
