month,state,industry,claim_type,claims_count_actual
2015-05,SD,Healthcare,LostTime,1
2015-05,SD,Manufacturing,Indemnity,1
2015-05,SD,Manufacturing,LostTime,3
2015-05,TN,Construction,LostTime,1
2015-05,TN,Manufacturing,LostTime,1
2015-05,TX,Construction,Indemnity,2
2015-05,TX,Construction,LostTime,15
2015-05,TX,Healthcare,Indemnity,1
2015-05,TX,Healthcare,LostTime,8
2015-05,TX,Manufacturing,Indemnity,19
2015-05,TX,Manufacturing,LostTime,81
2015-05,VA,Healthcare,LostTime,3
2015-05,VA,Manufacturing,LostTime,6
2015-05,WA,Manufacturing,Indemnity,1
2015-05,WA,Manufacturing,LostTime,2
2015-05,WI,Construction,Indemnity,1
2015-05,WI,Construction,LostTime,2
2015-05,WI,Healthcare,LostTime,1
2015-05,WI,Manufacturing,Indemnity,10
2015-05,WI,Manufacturing,LostTime,16
2015-05,WV,Construction,LostTime,3
2015-05,WV,Manufacturing,Indemnity,1
2015-05,WV,Manufacturing,LostTime,8
2015-06,AL,Construction,LostTime,4
2015-06,AL,Healthcare,LostTime,3
2015-06,AL,Manufacturing,Indemnity,11
2015-06,AL,Manufacturing,LostTime,9
2015-06,AR,Construction,LostTime,3
2015-06,AR,Healthcare,LostTime,2
2015-06,AR,Manufacturing,Indemnity,6
2015-06,AR,Manufacturing,LostTime,13
2015-06,AZ,Manufacturing,LostTime,1
2015-06,CA,Construction,LostTime,1
2015-06,CA,Manufacturing,LostTime,3
2015-06,CO,Construction,LostTime,4
2015-06,CO,Healthcare,LostTime,2
2015-06,CO,Manufacturing,Indemnity,4
2015-06,CO,Manufacturing,LostTime,10
2015-06,CT,Construction,LostTime,1
2015-06,CT,Healthcare,LostTime,1
2015-06,CT,Manufacturing,LostTime,3
2015-06,DC,Construction,LostTime,1
2015-06,DE,Manufacturing,LostTime,1
2015-06,FL,Construction,Indemnity,4
2015-06,FL,Construction,LostTime,20
2015-06,FL,Healthcare,Indemnity,5
2015-06,FL,Healthcare,LostTime,11
2015-06,FL,Manufacturing,Indemnity,11
2015-06,FL,Manufacturing,LostTime,31
2015-06,GA,Construction,Indemnity,2
2015-06,GA,Construction,LostTime,9
2015-06,GA,Healthcare,LostTime,3
2015-06,GA,Manufacturing,Indemnity,10
2015-06,GA,Manufacturing,LostTime,31
2015-06,IA,Manufacturing,LostTime,1
2015-06,ID,Healthcare,LostTime,1
2015-06,ID,Manufacturing,Indemnity,3
2015-06,ID,Manufacturing,LostTime,4
2015-06,IL,Construction,Indemnity,1
2015-06,IL,Construction,LostTime,4
2015-06,IL,Healthcare,Indemnity,1
2015-06,IL,Healthcare,LostTime,7
2015-06,IL,Manufacturing,Indemnity,19
2015-06,IL,Manufacturing,LostTime,18
2015-06,KS,Construction,LostTime,4
2015-06,KS,Healthcare,LostTime,3
2015-06,KS,Manufacturing,Indemnity,9
2015-06,KS,Manufacturing,LostTime,8
2015-06,KY,Manufacturing,LostTime,1
2015-06,LA,Construction,LostTime,4
2015-06,LA,Healthcare,Indemnity,1
2015-06,LA,Healthcare,LostTime,1
2015-06,LA,Manufacturing,Indemnity,6
2015-06,LA,Manufacturing,LostTime,11
2015-06,MA,Construction,LostTime,4
2015-06,MA,Healthcare,LostTime,1
2015-06,MA,Manufacturing,Indemnity,1
2015-06,MA,Manufacturing,LostTime,8
2015-06,MD,Manufacturing,Indemnity,1
2015-06,ME,Construction,Indemnity,1
2015-06,ME,Manufacturing,Indemnity,3
2015-06,ME,Manufacturing,LostTime,2
2015-06,MO,Construction,Indemnity,1
2015-06,MO,Construction,LostTime,5
2015-06,MO,Healthcare,LostTime,1
2015-06,MO,Manufacturing,Indemnity,8
2015-06,MO,Manufacturing,LostTime,10
2015-06,MS,Construction,LostTime,1
2015-06,MS,Manufacturing,Indemnity,1
2015-06,MS,Manufacturing,LostTime,7
2015-06,MT,Construction,LostTime,2
2015-06,MT,Manufacturing,LostTime,2
2015-06,NC,Construction,LostTime,1
2015-06,ND,Construction,LostTime,1
2015-06,ND,Manufacturing,Indemnity,1
2015-06,ND,Manufacturing,LostTime,3
2015-06,NE,Construction,LostTime,1
2015-06,NE,Healthcare,LostTime,1
2015-06,NE,Manufacturing,Indemnity,3
2015-06,NE,Manufacturing,LostTime,5
2015-06,NH,Healthcare,LostTime,1
2015-06,NJ,Construction,LostTime,4
2015-06,NJ,Healthcare,LostTime,6
2015-06,NJ,Manufacturing,Indemnity,4
2015-06,NJ,Manufacturing,LostTime,18
2015-06,NY,Construction,LostTime,7
2015-06,NY,Healthcare,Indemnity,1
2015-06,NY,Healthcare,LostTime,3
2015-06,NY,Manufacturing,Indemnity,12
2015-06,NY,Manufacturing,LostTime,21
2015-06,OH,Construction,Indemnity,1
2015-06,OH,Construction,LostTime,4
2015-06,OH,Healthcare,LostTime,3
2015-06,OH,Manufacturing,Indemnity,21
2015-06,OH,Manufacturing,LostTime,25
2015-06,OK,Construction,Indemnity,1
2015-06,OK,Construction,LostTime,5
2015-06,OK,Manufacturing,Indemnity,4
2015-06,OK,Manufacturing,LostTime,13
2015-06,OR,Manufacturing,LostTime,1
2015-06,PA,Construction,Indemnity,2
2015-06,PA,Construction,LostTime,9
2015-06,PA,Healthcare,Indemnity,2
2015-06,PA,Healthcare,LostTime,5
2015-06,PA,Manufacturing,Indemnity,20
2015-06,PA,Manufacturing,LostTime,35
2015-06,RI,Manufacturing,LostTime,1
2015-06,SC,Manufacturing,LostTime,1
2015-06,SD,Construction,LostTime,1
2015-06,SD,Manufacturing,LostTime,1
2015-06,TN,Manufacturing,LostTime,1
2015-06,TX,Construction,Indemnity,5
2015-06,TX,Construction,LostTime,31
2015-06,TX,Healthcare,Indemnity,4
2015-06,TX,Healthcare,LostTime,5
2015-06,TX,Manufacturing,Indemnity,30
2015-06,TX,Manufacturing,LostTime,76
2015-06,TX,Manufacturing,MedicalOnly,1
2015-06,VA,Healthcare,Indemnity,1
2015-06,VA,Healthcare,LostTime,1
2015-06,VA,Manufacturing,Indemnity,3
2015-06,WA,Manufacturing,LostTime,1
2015-06,WI,Construction,LostTime,2
2015-06,WI,Healthcare,LostTime,2
2015-06,WI,Manufacturing,Indemnity,9
2015-06,WI,Manufacturing,LostTime,14
2015-06,WV,Construction,LostTime,2
2015-06,WV,Healthcare,LostTime,1
2015-06,WV,Manufacturing,Indemnity,2
2015-06,WV,Manufacturing,LostTime,1
2015-06,WY,Manufacturing,Indemnity,1
2015-07,AL,Construction,LostTime,1
2015-07,AL,Healthcare,LostTime,2
2015-07,AL,Manufacturing,Indemnity,5
2015-07,AL,Manufacturing,LostTime,16
2015-07,AR,Construction,Indemnity,1
2015-07,AR,Construction,LostTime,1
2015-07,AR,Healthcare,Indemnity,1
2015-07,AR,Healthcare,LostTime,2
2015-07,AR,Manufacturing,Indemnity,4
2015-07,AR,Manufacturing,LostTime,14
2015-07,AZ,Manufacturing,LostTime,1
2015-07,CA,Manufacturing,Indemnity,1
2015-07,CA,Manufacturing,LostTime,2
2015-07,CO,Construction,Indemnity,2
2015-07,CO,Construction,LostTime,5
2015-07,CO,Healthcare,LostTime,3
2015-07,CO,Manufacturing,Indemnity,9
2015-07,CO,Manufacturing,LostTime,12
2015-07,CT,Healthcare,Indemnity,1
2015-07,CT,Healthcare,LostTime,3
2015-07,CT,Manufacturing,Indemnity,3
2015-07,CT,Manufacturing,LostTime,8
2015-07,DC,Construction,LostTime,2
2015-07,DC,Manufacturing,Indemnity,1
2015-07,DC,Manufacturing,LostTime,2
2015-07,DE,Construction,LostTime,1
2015-07,DE,Healthcare,LostTime,1
2015-07,DE,Manufacturing,LostTime,2
2015-07,FL,Construction,Indemnity,5
2015-07,FL,Construction,LostTime,23
2015-07,FL,Healthcare,Indemnity,1
2015-07,FL,Healthcare,LostTime,13
2015-07,FL,Manufacturing,Indemnity,12
2015-07,FL,Manufacturing,LostTime,27
2015-07,GA,Construction,Indemnity,2
2015-07,GA,Construction,LostTime,11
2015-07,GA,Healthcare,Indemnity,1
2015-07,GA,Healthcare,LostTime,4
2015-07,GA,Manufacturing,Indemnity,14
2015-07,GA,Manufacturing,LostTime,27
2015-07,ID,Construction,Indemnity,1
2015-07,ID,Manufacturing,Indemnity,5
2015-07,ID,Manufacturing,LostTime,4
2015-07,IL,Construction,Indemnity,1
2015-07,IL,Construction,LostTime,9
2015-07,IL,Healthcare,Indemnity,1
2015-07,IL,Healthcare,LostTime,7
2015-07,IL,Manufacturing,Indemnity,13
2015-07,IL,Manufacturing,LostTime,28
2015-07,IN,Manufacturing,LostTime,1
2015-07,KS,Construction,LostTime,2
2015-07,KS,Manufacturing,Indemnity,7
2015-07,KS,Manufacturing,LostTime,12
2015-07,LA,Construction,Indemnity,1
2015-07,LA,Construction,LostTime,6
2015-07,LA,Healthcare,LostTime,1
2015-07,LA,Manufacturing,Indemnity,3
2015-07,LA,Manufacturing,LostTime,20
2015-07,MA,Construction,LostTime,3
2015-07,MA,Healthcare,Indemnity,2
2015-07,MA,Healthcare,LostTime,2
2015-07,MA,Manufacturing,Indemnity,9
2015-07,MA,Manufacturing,LostTime,12
2015-07,MD,Construction,LostTime,1
2015-07,ME,Construction,LostTime,3
2015-07,ME,Healthcare,Indemnity,1
2015-07,ME,Manufacturing,Indemnity,2
2015-07,ME,Manufacturing,LostTime,2
2015-07,MO,Construction,Indemnity,1
2015-07,MO,Construction,LostTime,1
2015-07,MO,Healthcare,LostTime,2
2015-07,MO,Manufacturing,Indemnity,8
2015-07,MO,Manufacturing,LostTime,22
2015-07,MS,Construction,Indemnity,2
2015-07,MS,Construction,LostTime,1
2015-07,MS,Healthcare,LostTime,2
2015-07,MS,Manufacturing,Indemnity,8
2015-07,MS,Manufacturing,LostTime,12
2015-07,MT,Construction,Indemnity,1
2015-07,MT,Construction,LostTime,1
2015-07,MT,Manufacturing,LostTime,1
2015-07,NC,Manufacturing,LostTime,1
2015-07,ND,Construction,LostTime,2
2015-07,ND,Manufacturing,Indemnity,5
2015-07,ND,Manufacturing,LostTime,5
2015-07,NE,Construction,Indemnity,1
2015-07,NE,Manufacturing,Indemnity,7
2015-07,NE,Manufacturing,LostTime,4
2015-07,NH,Construction,LostTime,2
2015-07,NH,Manufacturing,Indemnity,1
2015-07,NJ,Construction,LostTime,4
2015-07,NJ,Healthcare,Indemnity,1
2015-07,NJ,Healthcare,LostTime,9
2015-07,NJ,Manufacturing,Indemnity,3
2015-07,NJ,Manufacturing,LostTime,14
2015-07,NY,Construction,LostTime,11
2015-07,NY,Healthcare,Indemnity,1
2015-07,NY,Healthcare,LostTime,5
2015-07,NY,Manufacturing,Indemnity,9
2015-07,NY,Manufacturing,LostTime,16
2015-07,NY,Manufacturing,MedicalOnly,1
2015-07,OH,Construction,Indemnity,3
2015-07,OH,Construction,LostTime,8
2015-07,OH,Healthcare,LostTime,9
2015-07,OH,Manufacturing,Indemnity,23
2015-07,OH,Manufacturing,LostTime,31
2015-07,OK,Construction,LostTime,4
2015-07,OK,Healthcare,LostTime,1
2015-07,OK,Manufacturing,Indemnity,5
2015-07,OK,Manufacturing,LostTime,12
2015-07,PA,Construction,Indemnity,1
2015-07,PA,Construction,LostTime,8
2015-07,PA,Healthcare,Indemnity,1
2015-07,PA,Healthcare,LostTime,9
2015-07,PA,Manufacturing,Indemnity,18
2015-07,PA,Manufacturing,LostTime,33
2015-07,RI,Healthcare,LostTime,1
2015-07,RI,Manufacturing,LostTime,2
2015-07,SC,Manufacturing,LostTime,1
2015-07,SD,Construction,LostTime,1
2015-07,SD,Manufacturing,LostTime,1
2015-07,TN,Manufacturing,LostTime,2
2015-07,TX,Construction,Indemnity,8
2015-07,TX,Construction,LostTime,42
2015-07,TX,Healthcare,LostTime,11
2015-07,TX,Manufacturing,Indemnity,23
2015-07,TX,Manufacturing,LostTime,79
2015-07,VA,Construction,MedicalOnly,1
2015-07,VA,Healthcare,LostTime,1
2015-07,VA,Manufacturing,LostTime,3
2015-07,WI,Construction,LostTime,4
2015-07,WI,Healthcare,LostTime,1
2015-07,WI,Manufacturing,Indemnity,12
2015-07,WI,Manufacturing,LostTime,11
2015-07,WV,Construction,LostTime,4
2015-07,WV,Healthcare,LostTime,1
2015-07,WV,Manufacturing,Indemnity,1
2015-07,WV,Manufacturing,LostTime,3
2015-08,AL,Construction,Indemnity,1
2015-08,AL,Construction,LostTime,2
2015-08,AL,Healthcare,Indemnity,1
2015-08,AL,Healthcare,LostTime,1
2015-08,AL,Manufacturing,Indemnity,10
2015-08,AL,Manufacturing,LostTime,17
2015-08,AR,Construction,Indemnity,1
2015-08,AR,Construction,LostTime,4
2015-08,AR,Healthcare,Indemnity,2
2015-08,AR,Healthcare,LostTime,1
2015-08,AR,Manufacturing,Indemnity,3
2015-08,AR,Manufacturing,LostTime,11
2015-08,CA,Construction,LostTime,1
2015-08,CA,Healthcare,LostTime,1
2015-08,CA,Manufacturing,LostTime,2
2015-08,CO,Construction,LostTime,7
2015-08,CO,Healthcare,Indemnity,1
2015-08,CO,Healthcare,LostTime,6
2015-08,CO,Manufacturing,Indemnity,10
2015-08,CO,Manufacturing,LostTime,9
2015-08,CT,Construction,LostTime,2
2015-08,CT,Manufacturing,Indemnity,1
2015-08,CT,Manufacturing,LostTime,4
2015-08,DC,Manufacturing,LostTime,1
2015-08,DE,Manufacturing,Indemnity,1
2015-08,DE,Manufacturing,LostTime,3
2015-08,FL,Construction,Indemnity,2
2015-08,FL,Construction,LostTime,24
2015-08,FL,Healthcare,Indemnity,1
2015-08,FL,Healthcare,LostTime,9
2015-08,FL,Manufacturing,Indemnity,4
2015-08,FL,Manufacturing,LostTime,39
2015-08,GA,Construction,LostTime,3
2015-08,GA,Healthcare,LostTime,4
2015-08,GA,Manufacturing,Indemnity,14
2015-08,GA,Manufacturing,LostTime,16
2015-08,ID,Construction,LostTime,1
2015-08,ID,Manufacturing,Indemnity,6
2015-08,ID,Manufacturing,LostTime,6
2015-08,IL,Construction,LostTime,4
2015-08,IL,Healthcare,Indemnity,1
2015-08,IL,Healthcare,LostTime,5
2015-08,IL,Manufacturing,Indemnity,12
2015-08,IL,Manufacturing,LostTime,26
2015-08,KS,Construction,LostTime,1
2015-08,KS,Healthcare,LostTime,1
2015-08,KS,Manufacturing,Indemnity,7
2015-08,KS,Manufacturing,LostTime,8
2015-08,KY,Construction,LostTime,1
2015-08,KY,Manufacturing,LostTime,1
2015-08,LA,Construction,LostTime,2
2015-08,LA,Healthcare,LostTime,1
2015-08,LA,Manufacturing,Indemnity,3
2015-08,LA,Manufacturing,LostTime,7
2015-08,MA,Construction,Indemnity,1
2015-08,MA,Construction,LostTime,5
2015-08,MA,Healthcare,Indemnity,1
2015-08,MA,Healthcare,LostTime,2
2015-08,MA,Manufacturing,Indemnity,2
2015-08,MA,Manufacturing,LostTime,5
2015-08,ME,Healthcare,Indemnity,1
2015-08,ME,Healthcare,LostTime,2
2015-08,ME,Manufacturing,MedicalOnly,1
2015-08,MO,Construction,LostTime,5
2015-08,MO,Healthcare,Indemnity,2
2015-08,MO,Healthcare,LostTime,3
2015-08,MO,Manufacturing,Indemnity,10
2015-08,MO,Manufacturing,LostTime,10
2015-08,MO,Manufacturing,MedicalOnly,1
2015-08,MS,Construction,Indemnity,2
2015-08,MS,Construction,LostTime,2
2015-08,MS,Healthcare,LostTime,1
2015-08,MS,Manufacturing,Indemnity,4
2015-08,MS,Manufacturing,LostTime,6
2015-08,MT,Construction,LostTime,1
2015-08,MT,Manufacturing,Indemnity,1
2015-08,MT,Manufacturing,LostTime,2
2015-08,NC,Healthcare,LostTime,1
2015-08,ND,Construction,Indemnity,1
2015-08,ND,Construction,LostTime,2
2015-08,ND,Manufacturing,LostTime,5
2015-08,NE,Construction,LostTime,6
2015-08,NE,Healthcare,LostTime,3
2015-08,NE,Manufacturing,Indemnity,3
2015-08,NE,Manufacturing,LostTime,4
2015-08,NH,Manufacturing,LostTime,1
2015-08,NJ,Construction,LostTime,5
2015-08,NJ,Healthcare,LostTime,1
2015-08,NJ,Manufacturing,Indemnity,4
2015-08,NJ,Manufacturing,LostTime,11
2015-08,NJ,Manufacturing,MedicalOnly,1
2015-08,NY,Construction,Indemnity,2
2015-08,NY,Construction,LostTime,9
2015-08,NY,Healthcare,LostTime,4
2015-08,NY,Manufacturing,Indemnity,11
2015-08,NY,Manufacturing,LostTime,12
2015-08,OH,Construction,Indemnity,1
2015-08,OH,Construction,LostTime,3
2015-08,OH,Healthcare,LostTime,3
2015-08,OH,Manufacturing,Indemnity,28
2015-08,OH,Manufacturing,LostTime,36
2015-08,OK,Construction,Indemnity,1
2015-08,OK,Construction,LostTime,3
2015-08,OK,Healthcare,LostTime,1
2015-08,OK,Manufacturing,Indemnity,6
2015-08,OK,Manufacturing,LostTime,10
2015-08,OR,Manufacturing,LostTime,2
2015-08,PA,Construction,Indemnity,2
2015-08,PA,Construction,LostTime,7
2015-08,PA,Healthcare,Indemnity,3
2015-08,PA,Healthcare,LostTime,6
2015-08,PA,Manufacturing,Indemnity,15
2015-08,PA,Manufacturing,LostTime,29
2015-08,RI,Construction,LostTime,1
2015-08,RI,Healthcare,LostTime,1
2015-08,RI,Manufacturing,Indemnity,4
2015-08,RI,Manufacturing,LostTime,1
2015-08,SC,Manufacturing,Indemnity,1
2015-08,TN,Construction,Indemnity,1
2015-08,TN,Manufacturing,LostTime,3
2015-08,TX,Construction,Indemnity,3
2015-08,TX,Construction,LostTime,26
2015-08,TX,Healthcare,Indemnity,3
2015-08,TX,Healthcare,LostTime,9
2015-08,TX,Manufacturing,Indemnity,33
2015-08,TX,Manufacturing,LostTime,92
2015-08,UT,Manufacturing,LostTime,1
2015-08,VA,Construction,LostTime,1
2015-08,VA,Manufacturing,Indemnity,1
2015-08,WA,Manufacturing,LostTime,1
2015-08,WI,Construction,LostTime,2
2015-08,WI,Healthcare,LostTime,1
2015-08,WI,Manufacturing,Indemnity,9
2015-08,WI,Manufacturing,LostTime,16
2015-08,WV,Construction,Indemnity,1
2015-08,WV,Construction,LostTime,1
2015-08,WV,Healthcare,LostTime,3
2015-08,WV,Manufacturing,Indemnity,2
2015-08,WV,Manufacturing,LostTime,1
2015-09,AL,Construction,Indemnity,1
2015-09,AL,Healthcare,LostTime,1
2015-09,AL,Manufacturing,Indemnity,6
2015-09,AL,Manufacturing,LostTime,12
2015-09,AR,Construction,Indemnity,2
2015-09,AR,Construction,LostTime,3
2015-09,AR,Healthcare,Indemnity,2
2015-09,AR,Manufacturing,Indemnity,8
2015-09,AR,Manufacturing,LostTime,15
2015-09,CA,Construction,LostTime,1
2015-09,CA,Manufacturing,Indemnity,1
2015-09,CA,Manufacturing,LostTime,2
2015-09,CO,Construction,Indemnity,1
2015-09,CO,Construction,LostTime,4
2015-09,CO,Healthcare,LostTime,2
2015-09,CO,Manufacturing,Indemnity,4
2015-09,CO,Manufacturing,LostTime,8
2015-09,CT,Construction,LostTime,1
2015-09,CT,Healthcare,LostTime,1
2015-09,CT,Manufacturing,LostTime,3
2015-09,DC,Healthcare,Indemnity,1
2015-09,DC,Manufacturing,LostTime,1
2015-09,DE,Manufacturing,Indemnity,1
2015-09,DE,Manufacturing,LostTime,1
2015-09,FL,Construction,Indemnity,5
2015-09,FL,Construction,LostTime,23
2015-09,FL,Healthcare,Indemnity,4
2015-09,FL,Healthcare,LostTime,16
2015-09,FL,Manufacturing,Indemnity,4
2015-09,FL,Manufacturing,LostTime,43
2015-09,FL,Manufacturing,MedicalOnly,1
2015-09,GA,Construction,Indemnity,2
2015-09,GA,Construction,LostTime,3
2015-09,GA,Healthcare,Indemnity,2
2015-09,GA,Healthcare,LostTime,5
2015-09,GA,Manufacturing,Indemnity,9
2015-09,GA,Manufacturing,LostTime,19
2015-09,HI,Construction,LostTime,2
2015-09,HI,Manufacturing,Indemnity,1
2015-09,HI,Manufacturing,LostTime,2
2015-09,ID,Manufacturing,LostTime,11
2015-09,IL,Construction,Indemnity,2
2015-09,IL,Construction,LostTime,9
2015-09,IL,Healthcare,Indemnity,1
2015-09,IL,Healthcare,LostTime,3
2015-09,IL,Manufacturing,Indemnity,15
2015-09,IL,Manufacturing,LostTime,25
2015-09,IL,Manufacturing,MedicalOnly,1
2015-09,KS,Construction,LostTime,4
2015-09,KS,Healthcare,LostTime,1
2015-09,KS,Manufacturing,Indemnity,3
2015-09,KS,Manufacturing,LostTime,9
2015-09,LA,Construction,LostTime,9
2015-09,LA,Healthcare,Indemnity,1
2015-09,LA,Healthcare,LostTime,4
2015-09,LA,Manufacturing,Indemnity,3
2015-09,LA,Manufacturing,LostTime,16
2015-09,MA,Construction,LostTime,1
2015-09,MA,Healthcare,LostTime,2
2015-09,MA,Manufacturing,Indemnity,2
2015-09,MA,Manufacturing,LostTime,7
2015-09,MD,Manufacturing,Indemnity,1
2015-09,MD,Manufacturing,LostTime,2
2015-09,ME,Construction,LostTime,1
2015-09,ME,Healthcare,LostTime,1
2015-09,ME,Manufacturing,Indemnity,1
2015-09,MI,Manufacturing,Indemnity,1
2015-09,MN,Manufacturing,LostTime,1
2015-09,MO,Construction,LostTime,5
2015-09,MO,Healthcare,Indemnity,1
2015-09,MO,Healthcare,LostTime,4
2015-09,MO,Manufacturing,Indemnity,5
2015-09,MO,Manufacturing,LostTime,12
2015-09,MS,Construction,LostTime,3
2015-09,MS,Healthcare,LostTime,2
2015-09,MS,Manufacturing,Indemnity,4
2015-09,MS,Manufacturing,LostTime,12
2015-09,MT,Healthcare,Indemnity,1
2015-09,MT,Manufacturing,LostTime,2
2015-09,ND,Construction,LostTime,3
2015-09,ND,Manufacturing,Indemnity,4
2015-09,ND,Manufacturing,LostTime,7
2015-09,NE,Construction,LostTime,4
2015-09,NE,Manufacturing,Indemnity,5
2015-09,NE,Manufacturing,LostTime,7
2015-09,NH,Healthcare,Indemnity,1
2015-09,NH,Manufacturing,Indemnity,1
2015-09,NH,Manufacturing,LostTime,1
2015-09,NJ,Construction,Indemnity,1
2015-09,NJ,Construction,LostTime,2
2015-09,NJ,Healthcare,LostTime,9
2015-09,NJ,Manufacturing,Indemnity,2
2015-09,NJ,Manufacturing,LostTime,9
2015-09,NM,Manufacturing,LostTime,2
2015-09,NY,Construction,Indemnity,2
2015-09,NY,Construction,LostTime,10
2015-09,NY,Healthcare,LostTime,7
2015-09,NY,Manufacturing,Indemnity,6
2015-09,NY,Manufacturing,LostTime,19
2015-09,OH,Construction,Indemnity,1
2015-09,OH,Construction,LostTime,6
2015-09,OH,Construction,MedicalOnly,1
2015-09,OH,Healthcare,Indemnity,1
2015-09,OH,Healthcare,LostTime,2
2015-09,OH,Manufacturing,Indemnity,30
2015-09,OH,Manufacturing,LostTime,32
2015-09,OH,Manufacturing,MedicalOnly,3
2015-09,OK,Construction,Indemnity,1
2015-09,OK,Construction,LostTime,4
2015-09,OK,Healthcare,LostTime,1
2015-09,OK,Manufacturing,Indemnity,6
2015-09,OK,Manufacturing,LostTime,7
2015-09,OR,Healthcare,LostTime,1
2015-09,PA,Construction,Indemnity,2
2015-09,PA,Construction,LostTime,10
2015-09,PA,Healthcare,LostTime,10
2015-09,PA,Manufacturing,Indemnity,15
2015-09,PA,Manufacturing,LostTime,37
2015-09,RI,Healthcare,LostTime,1
2015-09,RI,Manufacturing,Indemnity,1
2015-09,SD,Construction,LostTime,1
2015-09,SD,Manufacturing,Indemnity,1
2015-09,SD,Manufacturing,LostTime,4
2015-09,TN,Healthcare,LostTime,1
2015-09,TN,Manufacturing,LostTime,2
2015-09,TX,Construction,Indemnity,5
2015-09,TX,Construction,LostTime,30
2015-09,TX,Healthcare,Indemnity,4
2015-09,TX,Healthcare,LostTime,10
2015-09,TX,Manufacturing,Indemnity,29
2015-09,TX,Manufacturing,LostTime,68
2015-09,VA,Manufacturing,Indemnity,1
2015-09,VA,Manufacturing,LostTime,2
2015-09,WA,Manufacturing,LostTime,1
2015-09,WI,Construction,Indemnity,3
2015-09,WI,Construction,LostTime,7
2015-09,WI,Healthcare,LostTime,2
2015-09,WI,Manufacturing,Indemnity,16
2015-09,WI,Manufacturing,LostTime,7
2015-09,WV,Construction,Indemnity,1
2015-09,WV,Construction,LostTime,2
2015-09,WV,Healthcare,Indemnity,1
2015-09,WV,Healthcare,LostTime,2
2015-09,WV,Manufacturing,Indemnity,1
2015-09,WV,Manufacturing,LostTime,5
2015-09,WY,Manufacturing,LostTime,1
2015-10,AL,Construction,LostTime,2
